1	1.0	0.0	0.0	0.0	
2	0.965925826289	0.0	0.0	0.258819045103	
3	0.866025403784	0.0	0.0	0.5	
1	1.0	0.0	0.0	0.0	
2	0.961261695938	0.0	0.0	0.275637355817	
3	0.848048096156	0.0	0.0	0.529919264233	
1	1.0	0.0	0.0	0.0	
2	0.956304755963	0.0	0.0	0.292371704723	
3	0.829037572555	0.0	0.0	0.559192903471	
1	1.0	0.0	0.0	0.0	
2	0.951056516295	0.0	0.0	0.309016994375	
3	0.809016994375	0.0	0.0	0.587785252292	
1	1.0	0.0	0.0	0.0	
2	0.945518575599	0.0	0.0	0.325568154457	
3	0.788010753607	0.0	0.0	0.615661475326	
1	1.0	0.0	0.0	0.0	
2	0.939692620786	0.0	0.0	0.342020143326	
3	0.766044443119	0.0	0.0	0.642787609687	
1	1.0	0.0	0.0	0.0	
2	0.933580426497	0.0	0.0	0.358367949545	
3	0.743144825477	0.0	0.0	0.669130606359	
1	1.0	0.0	0.0	0.0	
2	0.927183854567	0.0	0.0	0.374606593416	
3	0.719339800339	0.0	0.0	0.694658370459	
1	1.0	0.0	0.0	0.0	
2	0.920504853452	0.0	0.0	0.390731128489	
3	0.694658370459	0.0	0.0	0.719339800339	
1	1.0	0.0	0.0	0.0	
2	0.913545457643	0.0	0.0	0.406736643076	
3	0.669130606359	0.0	0.0	0.743144825477	
1	1.0	0.0	0.0	0.0	
2	0.906307787037	0.0	0.0	0.422618261741	
3	0.642787609687	0.0	0.0	0.766044443119	
1	1.0	0.0	0.0	0.0	
2	0.898794046299	0.0	0.0	0.438371146789	
3	0.615661475326	0.0	0.0	0.788010753607	
1	1.0	0.0	0.0	0.0	
2	0.891006524188	0.0	0.0	0.45399049974	
3	0.587785252292	0.0	0.0	0.809016994375	
1	1.0	0.0	0.0	0.0	
2	0.882947592859	0.0	0.0	0.469471562786	
3	0.559192903471	0.0	0.0	0.829037572555	
1	1.0	0.0	0.0	0.0	
2	0.874619707139	0.0	0.0	0.484809620246	
3	0.529919264233	0.0	0.0	0.848048096156	
1	1.0	0.0	0.0	0.0	
2	0.866025403784	0.0	0.0	0.5	
3	0.5	0.0	0.0	0.866025403784	
1	1.0	0.0	0.0	0.0	
2	0.857167300702	0.0	0.0	0.51503807491	
3	0.469471562786	0.0	0.0	0.882947592859	
1	1.0	0.0	0.0	0.0	
2	0.848048096156	0.0	0.0	0.529919264233	
3	0.438371146789	0.0	0.0	0.898794046299	
1	1.0	0.0	0.0	0.0	
2	0.838670567945	0.0	0.0	0.544639035015	
3	0.406736643076	0.0	0.0	0.913545457643	
1	1.0	0.0	0.0	0.0	
2	0.829037572555	0.0	0.0	0.559192903471	
3	0.374606593416	0.0	0.0	0.927183854567	
1	1.0	0.0	0.0	0.0	
2	0.819152044289	0.0	0.0	0.573576436351	
3	0.342020143326	0.0	0.0	0.939692620786	
1	1.0	0.0	0.0	0.0	
2	0.809016994375	0.0	0.0	0.587785252292	
3	0.309016994375	0.0	0.0	0.951056516295	
1	1.0	0.0	0.0	0.0	
2	0.798635510047	0.0	0.0	0.601815023152	
3	0.275637355817	0.0	0.0	0.961261695938	
1	1.0	0.0	0.0	0.0	
2	0.788010753607	0.0	0.0	0.615661475326	
3	0.2419218956	0.0	0.0	0.970295726276	
1	1.0	0.0	0.0	0.0	
2	0.777145961457	0.0	0.0	0.62932039105	
3	0.207911690818	0.0	0.0	0.978147600734	
1	1.0	0.0	0.0	0.0	
2	0.766044443119	0.0	0.0	0.642787609687	
3	0.173648177667	0.0	0.0	0.984807753012	
1	1.0	0.0	0.0	0.0	
2	0.754709580223	0.0	0.0	0.656059028991	
3	0.13917310096	0.0	0.0	0.990268068742	
1	1.0	0.0	0.0	0.0	
2	0.743144825477	0.0	0.0	0.669130606359	
3	0.104528463268	0.0	0.0	0.994521895368	
1	1.0	0.0	0.0	0.0	
2	0.731353701619	0.0	0.0	0.681998360062	
3	0.0697564737441	0.0	0.0	0.99756405026	
1	1.0	0.0	0.0	0.0	
2	0.719339800339	0.0	0.0	0.694658370459	
3	0.0348994967025	0.0	0.0	0.999390827019	
1	1.0	0.0	0.0	0.0	
2	0.707106781187	0.0	0.0	0.707106781187	
3	2.22044604925e-16	0.0	0.0	1.0	
